id,keyword,location,text,target
227,annihilated,"Wales, United Kingdom","Basically let people work hard for their money, save, invest wisely .. then snatch it from them to fu… https://t.co/RkEjh1oqS7",0
228,annihilated,,"Thanks, no offence taken. But really, the choice for centre left parties is either re… https://t.co/W0RdSFC7Jp",0
229,annihilated,New york in jesus name,"The commonest line in most Naija songs that has now become annoying is: ""The way you whyne, E dey blow my mind"" Please…",0
230,annihilated,,Which Quranic Verse Did the Leader Choose for Qasem Soleimani? | Unique Moment A soldier of Islam who tirelessly foug…,0
231,annihilated,California,She’s not wrong. The only way ACA was passed was because… https://t.co/8HsZXG6eIC,0
232,annihilated,Earth,You get ready by picking your weapon of choice. I chose a lute. Of course thinking 'everything will… https://t.co/3GI3quVh5W,0
233,annihilated,"Scotland, United Kingdom","Actually impossible to tell whether Dan or Boris is less across their briefs. A journalist, almost any journalist,… https://t.co/4cg1Xr6DqN",0
234,annihilated,"West Midlands, England",Zero chance of any of those candidates winning the next election. The deluded hard left will… https://t.co/Xnurp3Teng,0
235,annihilated,Melbourne & Regional Victoria,Good riddance to bad rubbish ...just like we'll be saying about you when you're annihilated at #FedElection2020,0
236,annihilated,"Fishlake, England",Haven’t the likes of understood yet that it was these sh1t policies plus out of touch… https://t.co/w2jxhYdWzk,0
237,annihilated,EVERYWHERE,All the breasts that have perished in the name of a a bottle of poison. It makes me want to cry. It makes me want t… https://t.co/4L31qGatAc,0
238,annihilated,,https://t.co/EbF9qbES8i y'all. this beautiful delicate tender vampire taejin annihilated me tonight. it is the most… https://t.co/PcIYtuFTlJ,0
239,annihilated,"Melbourne, Victoria",Just reminiscing about the time I annihilated a PB and made it look easy! 117.5kg feeling fiine! Bring on GPC 💪🏻… https://t.co/zPO8jagq7v,0
241,annihilated,EVERYWHERE,All the promises that have perished in the name of a almond. It makes me want to cry. It makes me want to curse des… https://t.co/zUlARoqepO,0
242,annihilated,Joburg,Sne you really tryna see me get annihilated 😭😭😭. Dm me your PSN bro😂🙏🏾🙏🏾,0
245,annihilated,UK,"Polls mean shit all Hugh, they were wrong, massively, we have effectively now had 3 votes, leave won… https://t.co/EpTuVM6j5q",0
246,annihilated,"Ottawa, Ontario, Canada",Piers Morgan Annihilated With Simple Logic https://t.co/rClWbc7F9l,0
247,annihilated,"Ottawa, Ontario, Canada",Piers Morgan Annihilated With Simple Logic | Vegan Advocacy On Good Morning Britain https://t.co/rClWbc7F9l,0
248,annihilated,"Ottawa, Ontario, Canada",Piers Morgan Annihilated With Simple Logic | Vegan Advocacy https://t.co/rClWbc7F9l,0
249,annihilated,EVERYWHERE,All the apples that have perished in the name of a adderall pill. It makes me want to cry. It makes me want to curs… https://t.co/aeWJnrzC7B,0
250,annihilated,,"WE WIN! The Federal Judge lifted the TRO. We can Build in the Floodplain, this will change the game. The judge absolutely…",0
251,annihilated,宮城 ⇄ 都下  / 🌻,"Oppenheimer annihilated him, I was done when he referenced Mistress Death's dislike of Thanos. https://t.co/165Ot51Jxs",0
252,annihilated,"Москва, Россия",And I lost 4 in our big team event) 2 points out of 80. With a pretty nice list. It's like I was annihilated inside,0
255,annihilated,"Toronto, Ontario",The pores on my nose after getting annihilated by my fingers at 2am: https://t.co/ydkDE1Rs3T,0
256,annihilated,"London, England",That moment when Doc Ock(in Spidey’s body) realizes that Spidey has been holding back in their fights all this time and Pete…,0
257,annihilated,,"The best way to describe my current emotional state is ""toddler in a wave pool"". Fine for the most part but gets annihilated w…",0
258,annihilated,London,Nicki minaj single handedly annihilated the male species the day this dropped !! https://t.co/v7KK4pWdtK,0
259,annihilated,"Sacramento, CA",Answer 4: Soooooo happy I did not renew my season tickets. I would have lost my mind. I am very di… https://t.co/dSpkJKHw96,0
260,annihilated,where the angels live,"Machines changed music; pretty much annihilated the concept of a live band playing real instruments. However, machines have n…",0
261,annihilated,,LSU would have annihilated the ohio state university. They couldn't even dominate Wisconsin… https://t.co/YnYvUiZO0T,0
262,annihilated,"Fort Worth, TX",Should mention the 2013 Florida State team as well. They annihilated everybody they played except Auburn who they… https://t.co/S3Y2NzCxoL,0
263,annihilated,"Los Angeles, CA","Machines changed music; pretty much annihilated the concept of a live band playing real instruments. However, machi… https://t.co/wxgFpzbOIt",0
264,annihilated,"Virginia Beach, VA",I’m getting absolutely annihilated but I’m hooked on Tarkov,0
265,annihilated,Home,...and Disney &amp; the Psych-Rey-Lo’s wonder why we’re upset w. Star Wars; which is… https://t.co/uh4ZSqa5e3,0
266,annihilated,T̷̀͜h̴̲͌ë̷̻́ ̸͎͝V̴̧͠o̷̠̚i̵̭͌d̴,Thot status: annihilated,0
268,annihilated,Maga country,You think they would’ve learned with Clinton getting annihilated after s… https://t.co/Iglk8q8Mb9,0
269,annihilated,,The antichrist - he single-handedly annihilated the american movie industry,0
270,annihilated,Australia,That was before #auspol was onto #TheLiarFromTheShire and his manipulation of the election… https://t.co/Zg16ZU0Mf9,0
271,annihilated,,A devastating and thorough refutation of and Ned Flanders' stream where they annihilated orthodox straw men…,0
272,annihilated,USA,A devastating and thorough refutation of and Ned Flanders' stream where they annihilated orthodox… https://t.co/8XLX0crbUa,0
273,annihilated,Otherworld,Maybe. My current thinking is it'll be a related to upcoming title or story arc. X-Factor just tonally feel… https://t.co/kjj5nN7FGo,0
274,annihilated,"West Palm Beach, FL",Just annihilated this 25 y/o graduate broad... Made her call me “The Gaud” Snatched her souls and didn’t bust...… https://t.co/SdrPOV2vFi,0
275,annihilated,"Florida, USA",Thot Status: Annihilated,0
276,annihilated,"Miami, FL",This guy just annihilated the best defense in college football and all we had to do was lose two games i am sick,0
277,annihilated,"Lagos, Nigeria","Broke, destroyed, annihilated, shattered his ankle and abou was never d same again...",0
278,annihilated,,Clown in photo on left...FAR LEFT...joked about Predator drone strikes at fake news corespondents dinner after he c… https://t.co/M410MyH6l5,0
279,annihilated,"Minnesota, USA",LSU was the best team in the country start to finish this season. They annihilated Oklahoma in the semifinals and d… https://t.co/itvqnjnyZv,0
280,annihilated,"Nashville, TN","All valid, and total body of work matters, but LSU proved to me they were the worthy 1 seed when t… https://t.co/ghzKZC7Blw",0
281,annihilated,,"“If all else perished, and he remained, I should still continue to be; and if all else remained, and he were annihilated,…",0
282,annihilated,"Sacramento, CA",Bernie sanders is the most coddled politician today. He will get annihilated if win the nomination.,0
283,annihilation,,1. Iran's government is dominating headlines. A crushing and cruel islamic regime. Purveyor of proxy wars. State sponsored ter…,0
284,annihilation,"Delhi, India",Lots of talk about violence carried out in the name of Hindus cow vigilantes and lynching. Extremely… https://t.co/Trq3KblIx8,0
285,annihilation,日本,🇺🇸 5 x US Navy E-6Bs airborne Probably nothing... Or imminent global annihilation. 🤷‍♂️ https://t.co/T7ILcJvh7o,0
286,annihilation,,"You are just deflecting the issue, which is discouraging statistics(of Bengali hindus) f… https://t.co/rGjkNxYzL8",0
287,annihilation,space,i want u like annihilation,0
288,annihilation,Occupied Multnomah Chinook PDX,"I loved and hated #UncutGems, like several movies recently. It evoked Clockwork Orange - grotesque but compelling -… https://t.co/KPHUCeRWCi",0
290,annihilation,"Lagos, Nigeria",What in the annihilation is this? https://t.co/R806oQ6eaq,0
291,annihilation,Where the doggos are,[AUS] Vic Bushfire Appeal | Doggos | Animal Farm | Tomb of Annihilation https://t.co/SgKNEDTlto,0
292,annihilation,,[AUS] Vic Bushfire Appeal | Doggos | Animal Farm | Tomb of Annihilation https://t.co/SgKNEDTlto,0
294,annihilation,"Almería, Spain","Two alien races go to war, and Earth is caught in the middle. Now it's up t… https://t.co/IkLFXK1SeK",0
295,annihilation,Glasgow,The strangest part is the palpable disappointment that they will no longer rely on public funds. After years of austerity +…,0
298,annihilation,Tamriel,Terrible High Elf Shortsword of Annihilation,0
302,annihilation,The Magnus Institute,You know which movie should be in the Oscars this year? Annihilation.,0
303,annihilation,"Adelaide, South Australia",ANNIHILATION https://t.co/3QhIwn016i,0
304,annihilation,"Brooklyn, NY",the biggest Fs in the chat of all 2019 film twitter is that this fake “Cats” trailer w/ the Annihilation score dubbed over t…,0
305,annihilation,BC Canada,"99¢ Nexus: The Araphym, The Darkening Part 3. A horror/paranormal ebook novelette by E. H . James. The only thing standing…",0
306,annihilation,"Acapulco de Juárez, Guerrero","Dying for salvation with dedication No Capitulation, annihilation Papal commendation, reincarnation Heaven is your… https://t.co/h65K0KK0Vm",0
307,annihilation,,Watch this thing scam wick 8949.99. That will really start the party to annihilation. 😂,0
308,annihilation,,"99¢ Nexus: The Araphym, The Darkening Part 3. A horror/paranormal ebook novelette by E. H . James. The only thing… https://t.co/X1frQ0gDOL",0
309,annihilation,,https://t.co/ycuDYIncZ8 Data assimilation in Agent-based models using creation and annihilation operators https://t.co/kyQNZczdKJ,0
310,annihilation,"Bengaluru, India",Happy to see people regaining conscience... Afterall those who have soul can't just stand and watch the… https://t.co/RUqUtjiCx1,0
311,annihilation,From The US  Resides in the UK,NEW ANNIHILATION 🔥 ft TRAGEDY KHADAFI ⭐️P SWAYS &amp; GRAND SURGEON DJKool Real Kings Of The Trap Vol. 11 ⭐️h…,0
312,annihilation,,Annihilation! One a my favs,0
313,annihilation,"Lakewood, CO",Starting Annihilation rn for the first time somehow,0
317,annihilation,India,Yeah I was surprised too when I heard it first! Another gem of an electronic score is this… https://t.co/ttfHyc2neO,0
318,annihilation,"Mumbai, India","You don't understand systemic oppression, that the cost for oppressed is total, complete anni… https://t.co/RGqeYk2Z7b",0
319,annihilation,Island,"I dont get your bias flipping, short annihilation incoming",0
320,annihilation,"Tempe, AZ",annihilation on hulu,0
321,annihilation,,"If we cannot yet see the dangers lurking, we are hastening our annihilation, and then n… https://t.co/ME03jalL2s",0
322,apocalypse,,Over the weekend I drove through some of the burned out landscape with a big bag of sweet potatoes for the roos: the severit…,0
324,apocalypse,Sacro Imperio de Cuenca,The Four Horsemen of the Apocalypse https://t.co/WeY8JusTe6,0
325,apocalypse,"West Palm Beach, FL","Two days. That's how long they had. Two days, and they were done. https://t.co/aR09iWu0fZ Stage 3: Bravo. FREE on Ki…",0
326,apocalypse,🌙,I will never understand why the smell of girls perfume lasts for a 8 secs meanwhile boys can go through an apocalypse and st…,0
327,apocalypse,"Ohio, USA",When the apocalypse happens I want and his army of followers on my team. Everyone in Heelys. There’s hundred…,0
329,apocalypse,"Thüringen, Deutschland","#Eskenfilme Kauft einen Ford Falcon und viel Sprit, die Apocalypse kommt ohne Tempolimit... https://t.co/ryCJUlQK4P",0
330,apocalypse,,Euroleague Bet365 με 8 units https://t.co/btn3KLIumB,0
332,apocalypse,"Cambridge, England",I like this review of 's #ApocalypseCow. (https://t.co/jHcxBFXsGX) It's fair about Monbiot's views -… https://t.co/cXPzQCLKDf,0
334,apocalypse,,“It also made me think of what life is basically like now: a calm foreground with an inferno on the horizon.... People w…,0
335,apocalypse,at home,It really is not a nice night outside any moment now I expect the four riders of the apocalypse to arrive 🥳 https://t.…,0
336,apocalypse,"Lat Krabang, Bangkok",Apocalypse,0
337,apocalypse,,… https://t.co/6VsH3kdagn,0
338,apocalypse,Sword Fight On The Heights,"Yea, but let's be honest. Kids value pretty much any game they see on Roblox the same. They'll play whatever they f… https://t.co/k0YcbKnN9U",0
